,Date,Day,Time,Pred(Ft),Pred(cm),High/Low,DateTime (UTC),Subordinate DateTime (Adjusted)
1232,11/15/2022,Tue,8:54:00 PM,8.96,273,H,2022-11-15 20:54:00,2022-11-15 20:57:00
1233,11/16/2022,Wed,3:23:00 AM,1.42,43,L,2022-11-16 03:23:00,2022-11-16 03:24:00
1234,11/16/2022,Wed,9:43:00 AM,8.14,248,H,2022-11-16 09:43:00,2022-11-16 09:46:00
1235,11/16/2022,Wed,3:37:00 PM,2.4,73,L,2022-11-16 15:37:00,2022-11-16 15:38:00
1236,11/16/2022,Wed,9:49:00 PM,8.81,269,H,2022-11-16 21:49:00,2022-11-16 21:52:00
1237,11/17/2022,Thu,4:15:00 AM,1.48,45,L,2022-11-17 04:15:00,2022-11-17 04:16:00
1238,11/17/2022,Thu,10:35:00 AM,8.28,252,H,2022-11-17 10:35:00,2022-11-17 10:38:00
1239,11/17/2022,Thu,4:32:00 PM,2.26,69,L,2022-11-17 16:32:00,2022-11-17 16:33:00
1240,11/17/2022,Thu,10:44:00 PM,8.77,267,H,2022-11-17 22:44:00,2022-11-17 22:47:00
1241,11/18/2022,Fri,5:05:00 AM,1.42,43,L,2022-11-18 05:05:00,2022-11-18 05:06:00
1242,11/18/2022,Fri,11:25:00 AM,8.58,262,H,2022-11-18 11:25:00,2022-11-18 11:28:00
1243,11/18/2022,Fri,5:27:00 PM,1.95,59,L,2022-11-18 17:27:00,2022-11-18 17:28:00
1244,11/18/2022,Fri,11:38:00 PM,8.85,270,H,2022-11-18 23:38:00,2022-11-18 23:41:00
1245,11/19/2022,Sat,5:54:00 AM,1.26,38,L,2022-11-19 05:54:00,2022-11-19 05:55:00
1246,11/19/2022,Sat,12:12:00 PM,9.0,274,H,2022-11-19 12:12:00,2022-11-19 12:15:00
1247,11/19/2022,Sat,6:19:00 PM,1.49,45,L,2022-11-19 18:19:00,2022-11-19 18:20:00
1248,11/20/2022,Sun,12:30:00 AM,9.03,275,H,2022-11-20 00:30:00,2022-11-20 00:33:00
1249,11/20/2022,Sun,6:41:00 AM,1.03,31,L,2022-11-20 06:41:00,2022-11-20 06:42:00
1250,11/20/2022,Sun,12:58:00 PM,9.53,290,H,2022-11-20 12:58:00,2022-11-20 13:01:00
1251,11/20/2022,Sun,7:10:00 PM,0.9,27,L,2022-11-20 19:10:00,2022-11-20 19:11:00
1252,11/21/2022,Mon,1:20:00 AM,9.28,283,H,2022-11-21 01:20:00,2022-11-21 01:23:00
1253,11/21/2022,Mon,7:28:00 AM,0.75,23,L,2022-11-21 07:28:00,2022-11-21 07:29:00
1254,11/21/2022,Mon,1:41:00 PM,10.11,308,H,2022-11-21 13:41:00,2022-11-21 13:44:00
1255,11/21/2022,Mon,7:59:00 PM,0.25,8,L,2022-11-21 19:59:00,2022-11-21 20:00:00
1256,11/22/2022,Tue,2:08:00 AM,9.54,291,H,2022-11-22 02:08:00,2022-11-22 02:11:00
1257,11/22/2022,Tue,8:12:00 AM,0.46,14,L,2022-11-22 08:12:00,2022-11-22 08:13:00
1258,11/22/2022,Tue,2:23:00 PM,10.68,326,H,2022-11-22 14:23:00,2022-11-22 14:26:00
1259,11/22/2022,Tue,8:45:00 PM,-0.36,-11,L,2022-11-22 20:45:00,2022-11-22 20:46:00
1260,11/23/2022,Wed,2:54:00 AM,9.77,298,H,2022-11-23 02:54:00,2022-11-23 02:57:00
1261,11/23/2022,Wed,8:57:00 AM,0.2,6,L,2022-11-23 08:57:00,2022-11-23 08:58:00
1262,11/23/2022,Wed,3:05:00 PM,11.16,340,H,2022-11-23 15:05:00,2022-11-23 15:08:00
1263,11/23/2022,Wed,9:32:00 PM,-0.86,-26,L,2022-11-23 21:32:00,2022-11-23 21:33:00
1264,11/24/2022,Thu,3:40:00 AM,9.9,302,H,2022-11-24 03:40:00,2022-11-24 03:43:00
1265,11/24/2022,Thu,9:42:00 AM,0.03,1,L,2022-11-24 09:42:00,2022-11-24 09:43:00
1266,11/24/2022,Thu,3:50:00 PM,11.51,351,H,2022-11-24 15:50:00,2022-11-24 15:53:00
1267,11/24/2022,Thu,10:19:00 PM,-1.18,-36,L,2022-11-24 22:19:00,2022-11-24 22:20:00
1268,11/25/2022,Fri,4:28:00 AM,9.94,303,H,2022-11-25 04:28:00,2022-11-25 04:31:00
1269,11/25/2022,Fri,10:29:00 AM,-0.03,-1,L,2022-11-25 10:29:00,2022-11-25 10:30:00
1270,11/25/2022,Fri,4:37:00 PM,11.67,356,H,2022-11-25 16:37:00,2022-11-25 16:40:00
1271,11/25/2022,Fri,11:08:00 PM,-1.3,-40,L,2022-11-25 23:08:00,2022-11-25 23:09:00
1272,11/26/2022,Sat,5:19:00 AM,9.88,301,H,2022-11-26 05:19:00,2022-11-26 05:22:00
1273,11/26/2022,Sat,11:18:00 AM,0.03,1,L,2022-11-26 11:18:00,2022-11-26 11:19:00
1274,11/26/2022,Sat,5:28:00 PM,11.63,354,H,2022-11-26 17:28:00,2022-11-26 17:31:00
1275,11/26/2022,Sat,11:59:00 PM,-1.23,-37,L,2022-11-26 23:59:00,2022-11-27 00:00:00
1276,11/27/2022,Sun,6:12:00 AM,9.75,297,H,2022-11-27 06:12:00,2022-11-27 06:15:00
1277,11/27/2022,Sun,12:10:00 PM,0.2,6,L,2022-11-27 12:10:00,2022-11-27 12:11:00
1278,11/27/2022,Sun,6:21:00 PM,11.4,347,H,2022-11-27 18:21:00,2022-11-27 18:24:00
1279,11/28/2022,Mon,12:52:00 AM,-0.98,-30,L,2022-11-28 00:52:00,2022-11-28 00:53:00
1280,11/28/2022,Mon,7:07:00 AM,9.57,292,H,2022-11-28 07:07:00,2022-11-28 07:10:00
1281,11/28/2022,Mon,1:05:00 PM,0.46,14,L,2022-11-28 13:05:00,2022-11-28 13:06:00
1282,11/28/2022,Mon,7:18:00 PM,11.01,336,H,2022-11-28 19:18:00,2022-11-28 19:21:00
1283,11/29/2022,Tue,1:48:00 AM,-0.63,-19,L,2022-11-29 01:48:00,2022-11-29 01:49:00
1284,11/29/2022,Tue,8:06:00 AM,9.42,287,H,2022-11-29 08:06:00,2022-11-29 08:09:00
1285,11/29/2022,Tue,2:05:00 PM,0.74,23,L,2022-11-29 14:05:00,2022-11-29 14:06:00
1286,11/29/2022,Tue,8:19:00 PM,10.53,321,H,2022-11-29 20:19:00,2022-11-29 20:22:00
1287,11/30/2022,Wed,2:48:00 AM,-0.25,-8,L,2022-11-30 02:48:00,2022-11-30 02:49:00
1288,11/30/2022,Wed,9:09:00 AM,9.35,285,H,2022-11-30 09:09:00,2022-11-30 09:12:00
1289,11/30/2022,Wed,3:09:00 PM,0.94,29,L,2022-11-30 15:09:00,2022-11-30 15:10:00
1290,11/30/2022,Wed,9:24:00 PM,10.06,307,H,2022-11-30 21:24:00,2022-11-30 21:27:00
1291,12/1/2022,Thu,3:49:00 AM,0.07,2,L,2022-12-01 03:49:00,2022-12-01 03:50:00
1292,12/1/2022,Thu,10:13:00 AM,9.41,287,H,2022-12-01 10:13:00,2022-12-01 10:16:00
1293,12/1/2022,Thu,4:16:00 PM,0.99,30,L,2022-12-01 16:16:00,2022-12-01 16:17:00
1294,12/1/2022,Thu,10:31:00 PM,9.7,296,H,2022-12-01 22:31:00,2022-12-01 22:34:00
1295,12/2/2022,Fri,4:50:00 AM,0.32,10,L,2022-12-02 04:50:00,2022-12-02 04:51:00
1296,12/2/2022,Fri,11:15:00 AM,9.58,292,H,2022-12-02 11:15:00,2022-12-02 11:18:00
1297,12/2/2022,Fri,5:21:00 PM,0.87,27,L,2022-12-02 17:21:00,2022-12-02 17:22:00
1298,12/2/2022,Fri,11:38:00 PM,9.45,288,H,2022-12-02 23:38:00,2022-12-02 23:41:00
1299,12/3/2022,Sat,5:49:00 AM,0.5,15,L,2022-12-03 05:49:00,2022-12-03 05:50:00
1300,12/3/2022,Sat,12:15:00 PM,9.81,299,H,2022-12-03 12:15:00,2022-12-03 12:18:00
1301,12/3/2022,Sat,6:25:00 PM,0.64,20,L,2022-12-03 18:25:00,2022-12-03 18:26:00
1302,12/4/2022,Sun,12:42:00 AM,9.32,284,H,2022-12-04 00:42:00,2022-12-04 00:45:00
1303,12/4/2022,Sun,6:46:00 AM,0.63,19,L,2022-12-04 06:46:00,2022-12-04 06:47:00
1304,12/4/2022,Sun,1:09:00 PM,10.05,306,H,2022-12-04 13:09:00,2022-12-04 13:12:00
1305,12/4/2022,Sun,7:25:00 PM,0.33,10,L,2022-12-04 19:25:00,2022-12-04 19:26:00
1306,12/5/2022,Mon,1:40:00 AM,9.28,283,H,2022-12-05 01:40:00,2022-12-05 01:43:00
1307,12/5/2022,Mon,7:38:00 AM,0.72,22,L,2022-12-05 07:38:00,2022-12-05 07:39:00
1308,12/5/2022,Mon,1:59:00 PM,10.24,312,H,2022-12-05 13:59:00,2022-12-05 14:02:00
1309,12/5/2022,Mon,8:18:00 PM,0.06,2,L,2022-12-05 20:18:00,2022-12-05 20:19:00
1310,12/6/2022,Tue,2:32:00 AM,9.25,282,H,2022-12-06 02:32:00,2022-12-06 02:35:00
1311,12/6/2022,Tue,8:26:00 AM,0.81,25,L,2022-12-06 08:26:00,2022-12-06 08:27:00
1312,12/6/2022,Tue,2:43:00 PM,10.35,315,H,2022-12-06 14:43:00,2022-12-06 14:46:00
1313,12/6/2022,Tue,9:05:00 PM,-0.11,-3,L,2022-12-06 21:05:00,2022-12-06 21:06:00
1314,12/7/2022,Wed,3:18:00 AM,9.18,280,H,2022-12-07 03:18:00,2022-12-07 03:21:00
1315,12/7/2022,Wed,9:09:00 AM,0.91,28,L,2022-12-07 09:09:00,2022-12-07 09:10:00
1316,12/7/2022,Wed,3:24:00 PM,10.36,316,H,2022-12-07 15:24:00,2022-12-07 15:27:00
1317,12/7/2022,Wed,9:48:00 PM,-0.16,-5,L,2022-12-07 21:48:00,2022-12-07 21:49:00
1318,12/8/2022,Thu,4:02:00 AM,9.07,276,H,2022-12-08 04:02:00,2022-12-08 04:05:00
1319,12/8/2022,Thu,9:51:00 AM,1.04,32,L,2022-12-08 09:51:00,2022-12-08 09:52:00
1320,12/8/2022,Thu,4:03:00 PM,10.29,314,H,2022-12-08 16:03:00,2022-12-08 16:06:00
1321,12/8/2022,Thu,10:29:00 PM,-0.1,-3,L,2022-12-08 22:29:00,2022-12-08 22:30:00
1322,12/9/2022,Fri,4:43:00 AM,8.93,272,H,2022-12-09 04:43:00,2022-12-09 04:46:00
1323,12/9/2022,Fri,10:31:00 AM,1.18,36,L,2022-12-09 10:31:00,2022-12-09 10:32:00
1324,12/9/2022,Fri,4:43:00 PM,10.16,310,H,2022-12-09 16:43:00,2022-12-09 16:46:00
1325,12/9/2022,Fri,11:10:00 PM,0.03,1,L,2022-12-09 23:10:00,2022-12-09 23:11:00
1326,12/10/2022,Sat,5:24:00 AM,8.78,268,H,2022-12-10 05:24:00,2022-12-10 05:27:00
1327,12/10/2022,Sat,11:12:00 AM,1.33,41,L,2022-12-10 11:12:00,2022-12-10 11:13:00
1328,12/10/2022,Sat,5:23:00 PM,10.0,305,H,2022-12-10 17:23:00,2022-12-10 17:26:00
1329,12/10/2022,Sat,11:50:00 PM,0.21,6,L,2022-12-10 23:50:00,2022-12-10 23:51:00
1330,12/11/2022,Sun,6:05:00 AM,8.64,263,H,2022-12-11 06:05:00,2022-12-11 06:08:00
1331,12/11/2022,Sun,11:53:00 AM,1.49,45,L,2022-12-11 11:53:00,2022-12-11 11:54:00
1332,12/11/2022,Sun,6:04:00 PM,9.8,299,H,2022-12-11 18:04:00,2022-12-11 18:07:00
1333,12/12/2022,Mon,12:30:00 AM,0.42,13,L,2022-12-12 00:30:00,2022-12-12 00:31:00
1334,12/12/2022,Mon,6:46:00 AM,8.5,259,H,2022-12-12 06:46:00,2022-12-12 06:49:00
1335,12/12/2022,Mon,12:36:00 PM,1.66,51,L,2022-12-12 12:36:00,2022-12-12 12:37:00
1336,12/12/2022,Mon,6:46:00 PM,9.57,292,H,2022-12-12 18:46:00,2022-12-12 18:49:00
1337,12/13/2022,Tue,1:12:00 AM,0.63,19,L,2022-12-13 01:12:00,2022-12-13 01:13:00
1338,12/13/2022,Tue,7:28:00 AM,8.4,256,H,2022-12-13 07:28:00,2022-12-13 07:31:00
1339,12/13/2022,Tue,1:20:00 PM,1.82,55,L,2022-12-13 13:20:00,2022-12-13 13:21:00
1340,12/13/2022,Tue,7:30:00 PM,9.32,284,H,2022-12-13 19:30:00,2022-12-13 19:33:00
1341,12/14/2022,Wed,1:56:00 AM,0.84,26,L,2022-12-14 01:56:00,2022-12-14 01:57:00
1342,12/14/2022,Wed,8:13:00 AM,8.35,255,H,2022-12-14 08:13:00,2022-12-14 08:16:00
1343,12/14/2022,Wed,2:07:00 PM,1.94,59,L,2022-12-14 14:07:00,2022-12-14 14:08:00
1344,12/14/2022,Wed,8:17:00 PM,9.07,276,H,2022-12-14 20:17:00,2022-12-14 20:20:00
1345,12/15/2022,Thu,2:42:00 AM,1.0,30,L,2022-12-15 02:42:00,2022-12-15 02:43:00
1346,12/15/2022,Thu,8:59:00 AM,8.38,255,H,2022-12-15 08:59:00,2022-12-15 09:02:00
1347,12/15/2022,Thu,2:58:00 PM,1.96,60,L,2022-12-15 14:58:00,2022-12-15 14:59:00
1348,12/15/2022,Thu,9:07:00 PM,8.85,270,H,2022-12-15 21:07:00,2022-12-15 21:10:00
1349,12/16/2022,Fri,3:29:00 AM,1.11,34,L,2022-12-16 03:29:00,2022-12-16 03:30:00
1350,12/16/2022,Fri,9:47:00 AM,8.53,260,H,2022-12-16 09:47:00,2022-12-16 09:50:00
1351,12/16/2022,Fri,3:51:00 PM,1.85,56,L,2022-12-16 15:51:00,2022-12-16 15:52:00
1352,12/16/2022,Fri,9:59:00 PM,8.7,265,H,2022-12-16 21:59:00,2022-12-16 22:02:00
1353,12/17/2022,Sat,4:17:00 AM,1.15,35,L,2022-12-17 04:17:00,2022-12-17 04:18:00
1354,12/17/2022,Sat,10:34:00 AM,8.79,268,H,2022-12-17 10:34:00,2022-12-17 10:37:00
1355,12/17/2022,Sat,4:44:00 PM,1.59,48,L,2022-12-17 16:44:00,2022-12-17 16:45:00
1356,12/17/2022,Sat,10:52:00 PM,8.64,263,H,2022-12-17 22:52:00,2022-12-17 22:55:00
1357,12/18/2022,Sun,5:06:00 AM,1.11,34,L,2022-12-18 05:06:00,2022-12-18 05:07:00
1358,12/18/2022,Sun,11:22:00 AM,9.17,280,H,2022-12-18 11:22:00,2022-12-18 11:25:00
1359,12/18/2022,Sun,5:38:00 PM,1.19,36,L,2022-12-18 17:38:00,2022-12-18 17:39:00
1360,12/18/2022,Sun,11:46:00 PM,8.69,265,H,2022-12-18 23:46:00,2022-12-18 23:49:00
1361,12/19/2022,Mon,5:55:00 AM,1.0,30,L,2022-12-19 05:55:00,2022-12-19 05:56:00
1362,12/19/2022,Mon,12:11:00 PM,9.65,294,H,2022-12-19 12:11:00,2022-12-19 12:14:00
1363,12/19/2022,Mon,6:32:00 PM,0.66,20,L,2022-12-19 18:32:00,2022-12-19 18:33:00
1364,12/20/2022,Tue,12:41:00 AM,8.84,269,H,2022-12-20 00:41:00,2022-12-20 00:44:00
1365,12/20/2022,Tue,6:46:00 AM,0.79,24,L,2022-12-20 06:46:00,2022-12-20 06:47:00
1366,12/20/2022,Tue,1:00:00 PM,10.2,311,H,2022-12-20 13:00:00,2022-12-20 13:03:00
1367,12/20/2022,Tue,7:26:00 PM,0.05,2,L,2022-12-20 19:26:00,2022-12-20 19:27:00
1368,12/21/2022,Wed,1:34:00 AM,9.08,277,H,2022-12-21 01:34:00,2022-12-21 01:37:00
1369,12/21/2022,Wed,7:37:00 AM,0.51,16,L,2022-12-21 07:37:00,2022-12-21 07:38:00
1370,12/21/2022,Wed,1:49:00 PM,10.77,328,H,2022-12-21 13:49:00,2022-12-21 13:52:00
1371,12/21/2022,Wed,8:18:00 PM,-0.56,-17,L,2022-12-21 20:18:00,2022-12-21 20:19:00
1372,12/22/2022,Thu,2:26:00 AM,9.35,285,H,2022-12-22 02:26:00,2022-12-22 02:29:00
1373,12/22/2022,Thu,8:27:00 AM,0.2,6,L,2022-12-22 08:27:00,2022-12-22 08:28:00
1374,12/22/2022,Thu,2:38:00 PM,11.28,344,H,2022-12-22 14:38:00,2022-12-22 14:41:00
1375,12/22/2022,Thu,9:09:00 PM,-1.09,-33,L,2022-12-22 21:09:00,2022-12-22 21:10:00
1376,12/23/2022,Fri,3:17:00 AM,9.59,292,H,2022-12-23 03:17:00,2022-12-23 03:20:00
1377,12/23/2022,Fri,9:17:00 AM,-0.08,-2,L,2022-12-23 09:17:00,2022-12-23 09:18:00
1378,12/23/2022,Fri,3:27:00 PM,11.64,355,H,2022-12-23 15:27:00,2022-12-23 15:30:00
1379,12/23/2022,Fri,10:00:00 PM,-1.45,-44,L,2022-12-23 22:00:00,2022-12-23 22:01:00
1380,12/24/2022,Sat,4:09:00 AM,9.76,297,H,2022-12-24 04:09:00,2022-12-24 04:12:00
1381,12/24/2022,Sat,10:09:00 AM,-0.27,-8,L,2022-12-24 10:09:00,2022-12-24 10:10:00
1382,12/24/2022,Sat,4:19:00 PM,11.81,360,H,2022-12-24 16:19:00,2022-12-24 16:22:00
1383,12/24/2022,Sat,10:51:00 PM,-1.62,-49,L,2022-12-24 22:51:00,2022-12-24 22:52:00
1384,12/25/2022,Sun,5:03:00 AM,9.87,301,H,2022-12-25 05:03:00,2022-12-25 05:06:00
1385,12/25/2022,Sun,11:01:00 AM,-0.34,-10,L,2022-12-25 11:01:00,2022-12-25 11:02:00
1386,12/25/2022,Sun,5:13:00 PM,11.77,359,H,2022-12-25 17:13:00,2022-12-25 17:16:00
1387,12/25/2022,Sun,11:43:00 PM,-1.6,-49,L,2022-12-25 23:43:00,2022-12-25 23:44:00
1388,12/26/2022,Mon,5:57:00 AM,9.91,302,H,2022-12-26 05:57:00,2022-12-26 06:00:00
1389,12/26/2022,Mon,11:55:00 AM,-0.28,-9,L,2022-12-26 11:55:00,2022-12-26 11:56:00
1390,12/26/2022,Mon,6:08:00 PM,11.52,351,H,2022-12-26 18:08:00,2022-12-26 18:11:00
1391,12/27/2022,Tue,12:36:00 AM,-1.38,-42,L,2022-12-27 00:36:00,2022-12-27 00:37:00
1392,12/27/2022,Tue,6:52:00 AM,9.88,301,H,2022-12-27 06:52:00,2022-12-27 06:55:00
1393,12/27/2022,Tue,12:51:00 PM,-0.1,-3,L,2022-12-27 12:51:00,2022-12-27 12:52:00
1394,12/27/2022,Tue,7:05:00 PM,11.09,338,H,2022-12-27 19:05:00,2022-12-27 19:08:00
1395,12/28/2022,Wed,1:30:00 AM,-1.01,-31,L,2022-12-28 01:30:00,2022-12-28 01:31:00
1396,12/28/2022,Wed,7:49:00 AM,9.81,299,H,2022-12-28 07:49:00,2022-12-28 07:52:00
1397,12/28/2022,Wed,1:49:00 PM,0.16,5,L,2022-12-28 13:49:00,2022-12-28 13:50:00
1398,12/28/2022,Wed,8:04:00 PM,10.52,321,H,2022-12-28 20:04:00,2022-12-28 20:07:00
1399,12/29/2022,Thu,2:26:00 AM,-0.55,-17,L,2022-12-29 02:26:00,2022-12-29 02:27:00
1400,12/29/2022,Thu,8:47:00 AM,9.73,297,H,2022-12-29 08:47:00,2022-12-29 08:50:00
1401,12/29/2022,Thu,2:51:00 PM,0.42,13,L,2022-12-29 14:51:00,2022-12-29 14:52:00
1402,12/29/2022,Thu,9:06:00 PM,9.91,302,H,2022-12-29 21:06:00,2022-12-29 21:09:00
1403,12/30/2022,Fri,3:24:00 AM,-0.06,-2,L,2022-12-30 03:24:00,2022-12-30 03:25:00
1404,12/30/2022,Fri,9:47:00 AM,9.67,295,H,2022-12-30 09:47:00,2022-12-30 09:50:00
1405,12/30/2022,Fri,3:55:00 PM,0.6,18,L,2022-12-30 15:55:00,2022-12-30 15:56:00
1406,12/30/2022,Fri,10:10:00 PM,9.36,285,H,2022-12-30 22:10:00,2022-12-30 22:13:00
1407,12/31/2022,Sat,4:22:00 AM,0.39,12,L,2022-12-31 04:22:00,2022-12-31 04:23:00
1408,12/31/2022,Sat,10:47:00 AM,9.64,294,H,2022-12-31 10:47:00,2022-12-31 10:50:00
1409,12/31/2022,Sat,5:00:00 PM,0.67,20,L,2022-12-31 17:00:00,2022-12-31 17:01:00
1410,12/31/2022,Sat,11:15:00 PM,8.94,272,H,2022-12-31 23:15:00,2022-12-31 23:18:00
